DEP_ACTU,DEP_ANTE,nb_ind,pct_ind_ACTU,pct_ind_ANTE,cas_MIG
15,31,61.8762499930628,0.000426421602329229,4.81536656893419e-05,MIG
15,32,18.9686001424164,0.00013072254487915,0.000101433825511016,MIG
15,33,82.7152990548929,0.000570034389027829,5.55295266681215e-05,MIG
15,34,89.7824045329624,0.000618737509241577,8.2963245896514e-05,MIG
15,35,12.235561195609,8.43216518618026e-05,1.21315627839828e-05,MIG
15,36,12.6549445228883,8.72118417234811e-05,5.66184768174757e-05,MIG
15,37,18.0237910402885,0.000124211371185369,3.03455779315893e-05,MIG
15,38,28.1507082546706,0.000194001254471709,2.30707518762703e-05,MIG
15,39,20.1063172915242,0.000138563148822898,7.82162596493525e-05,MIG
15,40,0.97180420630993,6.6972110761629e-06,2.47161173316632e-06,MIG
15,41,5,3.44576151897567e-05,1.52109570890498e-05,MIG
15,42,66.7111706534858,0.000459741569447201,8.95259257616521e-05,MIG
15,43,61.8834778877771,0.000426471413532168,0.000277059163142841,MIG
15,44,9.07435092310089,6.25360984410048e-05,6.89433226275614e-06,MIG
15,45,13.0311159295432,8.98042356386617e-05,1.97858129750959e-05,MIG
15,46,83.6949279943543,0.000576785524432771,0.000491398556424131,MIG
15,47,12.9683496326871,8.93716802578708e-05,3.95046241315825e-05,MIG
15,48,97.9401433698058,0.000674956754373274,0.00130760311875993,MIG
15,49,7.04993553862466,4.85847931805038e-05,8.93023348826042e-06,MIG
15,50,3.09314459450989,2.13164772327796e-05,6.25938736955525e-06,MIG
15,51,4.96117090108363,3.41900235600317e-05,8.83365263093838e-06,MIG
15,57,11.2534498515184,7.75534089081693e-05,1.09164051901173e-05,MIG
15,58,23.2371651667751,0.000160139459083511,0.000110170241341759,MIG
15,59,23.1585359939794,0.000159597584327735,9.0221249364136e-06,MIG
15,60,6.87115139225696,4.73526981169903e-05,8.51061761860628e-06,MIG
15,61,2.73370013407417,1.88393574528228e-05,9.57434208894641e-06,MIG
15,62,15.7365186102908,0.000108448580539969,1.08115969656052e-05,MIG
15,63,627.118272376931,0.00432180002160587,0.000993888751512995,MIG
15,64,46.3393371951499,0.000319348609843771,7.08025862458003e-05,MIG
15,65,21.3148278100949,0.000146891626903235,9.39878903258597e-05,MIG
15,66,36.5488328908648,0.000251877123877628,8.00142187544851e-05,MIG
15,67,7.71597799789039,5.31748401327873e-05,7.04634604657875e-06,MIG
15,68,19.2735142553964,0.000132823867513348,2.57235729702894e-05,MIG
15,69,102.215565385775,0.00070442092369329,5.78459033735668e-05,MIG
15,70,4.75468998189147,3.27670555485215e-05,2.01882563645858e-05,MIG
15,71,19.9819110438807,0.000137705800301198,3.63690496329375e-05,MIG
15,72,14.2075570375546,9.79117066373151e-05,2.53402930493176e-05,MIG
15,73,13.8889241907898,9.5715841033188e-05,3.31002000578747e-05,MIG
15,74,23.7857062461267,0.000163919742569126,3.11991823054975e-05,MIG
15,75,197.170985749033,0.00135880839070504,8.98075271491163e-05,MIG
15,76,15.3428134341847,0.000105735352248673,1.23554355406206e-05,MIG
15,77,48.8978820649713,0.000336980880757778,3.6087787738281e-05,MIG
15,78,49.1017156071878,0.00033838560430987,3.50417309987473e-05,MIG
15,79,9.06220494492175,6.24523941525648e-05,2.46266189164319e-05,MIG
15,80,15.8340248962656,0.000109120547356109,2.80616060946614e-05,MIG
