CS1,DEP_ACTU,DEP_ANTE,nb_ind,pct_ind_RES,pct_ind_DCRAN,cas_MIG
4,40,11,9.3977001160307,0.000224150715583815,0.000274550083328041,MIG
4,40,12,12.8430573416574,0.000306328192842185,0.000476101298363178,MIG
4,40,13,47.0564502408372,0.0011223742898888,0.000202697449348278,MIG
4,40,14,6.0882952633847,0.000145215927633754,7.98177117757818e-05,MIG
4,40,16,34.1123916797756,0.000813637050649648,0.000970780586701775,MIG
4,40,17,17.1903013690288,0.000410017164348155,0.000277908748501827,MIG
4,40,18,40.9011257682477,0.000975559604577873,0.00133272248471848,MIG
4,40,19,6.23578494086166,0.000148733800766489,0.000251817161072424,MIG
4,40,21,15.4373729931655,0.000368206918759804,0.00023785778512024,MIG
4,40,24,34.6417916135648,0.000826264116051157,0.000930273395434029,MIG
4,40,26,19.2847609810202,0.000459973495683782,0.000342743996713967,MIG
4,40,27,5.65387197890177,0.000134854212652339,8.34344662725812e-05,MIG
4,40,28,4.01113874990482,9.567230386118e-05,7.97648766867668e-05,MIG
4,40,29,4.89237865203255,0.000116691335350171,4.88474415435806e-05,MIG
4,40,30,4.98248686514886,0.000118840565502296,6.29529882745146e-05,MIG
4,40,31,94.7627365691571,0.00226024824695393,0.00052383439019868,MIG
4,40,32,42.2006804968066,0.00100655613763918,0.00222694863736129,MIG
4,40,33,361.851608693155,0.00863076029478408,0.00193697338828782,MIG
4,40,34,24.6603693095387,0.000588190659315161,0.00019471715085172,MIG
4,40,36,4.95674740484429,0.000118226636735174,0.000247622695385608,MIG
4,40,37,16.9105336456207,0.000403344240693974,0.000230241200893008,MIG
4,40,38,10.938245849327,0.000260895283323205,6.91066153181347e-05,MIG
4,40,40,39616.8361509737,0.944927169708221,0.955997042928115,ISO
4,40,41,5,0.000119258282779984,0.000145546558629972,MIG
4,40,44,4.11931866450891,9.82525740305738e-05,2.40592247629718e-05,MIG
4,40,45,10.0756827725883,0.000240321725058949,0.000125939275501892,MIG
4,40,46,14.1947470369517,0.000338568231224625,0.00086223890700218,MIG
4,40,47,52.842690694994,0.00126038570995176,0.00167270852265294,MIG
4,40,50,7.04191726611167,0.000167961392127039,0.000138765611859365,MIG
4,40,51,32.8667487638732,0.000783926403628136,0.00053488195983855,MIG
4,40,52,17.3413069916462,0.00041361889859685,0.00104273277379498,MIG
4,40,53,2.87663218931826,6.86124430175442e-05,9.33555004689476e-05,MIG
4,40,54,26.0167811082572,0.000620543327686695,0.000298598975421863,MIG
4,40,56,3.33230379777322,7.94809657247306e-05,4.33995832720993e-05,MIG
4,40,57,17.1283150073935,0.000408538686939274,0.00014438650184457,MIG
4,40,59,43.3121578374331,0.00103306671343758,0.000148713614009723,MIG
4,40,60,4.92992318876723,0.00011758683474592,4.91862525425592e-05,MIG
4,40,61,2.07861789351299,4.95784801072213e-05,8.2564338642486e-05,MIG
4,40,62,19.359857950914,0.000461764682818084,0.000132511277342158,MIG
4,40,63,9.68964738579795,0.000231114141594765,0.000135262405338994,MIG
4,40,64,543.984476325699,0.0129749309011143,0.00708214726385313,MIG
4,40,65,51.2510712546742,0.00122242294969341,0.00215964760074662,MIG
4,40,66,11.6625203273951,0.000278170429426358,0.000260110143196194,MIG
4,40,67,15.0595658944904,0.000359195593597786,0.000110667816297857,MIG
4,40,68,6.5541560486412,0.000156327479086599,7.39801101620981e-05,MIG
4,40,69,47.2316662228135,0.00112655348131402,0.000199729600807745,MIG
4,40,70,4.98248686514886,0.000118840565502296,0.000200313432032859,MIG
4,40,72,1.10323241195819,2.63139205914707e-05,1.87734077869357e-05,MIG
4,40,73,17.9808891872212,0.000428873993465036,0.000317990585038779,MIG
4,40,74,10.3233736039157,0.000246229561699841,9.6249904805754e-05,MIG
4,40,75,52.4929106673359,0.00125204287686192,0.000186315196976906,MIG
4,40,76,11.1656845482994,0.000266320073058637,7.7603903306462e-05,MIG
4,40,77,32.1834549340834,0.000767628713873158,0.000165738475152089,MIG
4,40,78,41.1758064635716,0.000982111194185303,0.00021547966424595,MIG
4,40,79,5.04285211809959,0.000120280376783592,0.000134589938015139,MIG
4,40,81,14.7847573040651,0.000352640953480326,0.000360125983604022,MIG
4,40,82,21.5535722628746,0.000514088403168942,0.000855118681581744,MIG
4,40,83,19.4775385325017,0.000464571559633424,0.000178376146071916,MIG
4,40,84,4.12663755458515,9.84271416830434e-05,7.18223508182867e-05,MIG
4,40,85,4.9455465107253,0.000117959476855528,7.34428501784231e-05,MIG
4,40,86,5,0.000119258282779984,0.0001033789381795,MIG
4,40,87,7.95298132508468,0.000189691779162176,0.000189499283695079,MIG
4,40,88,4,9.54066262239871e-05,0.000109494983357546,MIG
4,40,89,9.17831052199522,0.000218917910334922,0.000269481346119967,MIG
4,40,91,37.3062624496526,0.000889816159336992,0.000209556191118773,MIG
4,40,92,19.835895060455,0.000473118956462766,9.6744257996703e-05,MIG
4,40,93,27.8037104220751,0.000663164551969723,0.00015713647303388,MIG
4,40,94,26.7226299025601,0.000637378990708873,0.000146668863864321,MIG
4,40,95,25.1513236917322,0.000599900734623902,0.000152107342849747,MIG
4,40,971,10.1833706348383,0.000242890258964586,0.000269455525355885,MIG
4,40,972,2.82340190728082,6.73428126120084e-05,7.39474905233032e-05,MIG
4,40,973,2.20646482391638,5.26278411829414e-05,0.00012331879362544,MIG
4,40,974,13.1179496558981,0.000312884829911338,0.000176671816115169,MIG
4,41,03,9.12453385763802,0.000266281854761222,0.000292173094705726,MIG
4,41,06,5,0.000145915319574556,4.16098513699514e-05,MIG
4,41,11,6.81823565714958,0.000198977006969523,0.000199192051747581,MIG
4,41,13,12.1286222953363,0.000353950359644617,5.22445018863705e-05,MIG
4,41,14,6.00279795865439,0.00017518003649571,7.86968398516471e-05,MIG
4,41,15,4.12269233524743,0.000120312793921041,0.00031236790680569,MIG
4,41,16,10.4785051299411,0.000305794884939797,0.000298200415065963,MIG
4,41,17,14.6274963869061,0.000426875161974215,0.000236476902139951,MIG
4,41,18,39.6776068065021,0.00115791413542487,0.0012928553368058,MIG
4,41,19,4.02805049088359,0.000117550854927946,0.000162663120824454,MIG
4,41,21,4.033741065075,0.000117716923318286,6.21515536297575e-05,MIG
4,41,22,3.96079436421781,0.000115588115084789,6.8511922818495e-05,MIG
4,41,23,6.17715313729986,0.000180268254818017,0.000617961556902133,MIG
4,41,24,5,0.000145915319574556,0.00013427039308639,MIG
4,41,25,3.9656652360515,0.000115730262048833,6.41114222951287e-05,MIG
4,41,26,7.76074502711666,0.000226482318153675,0.000137930087424464,MIG
4,41,27,10.4901699852678,0.000306135301158354,0.000154803953307673,MIG
4,41,28,86.4678344823619,0.00252339634028274,0.00171948580811896,MIG
4,41,29,16.312008794082,0.000476034395218289,0.000162865541017815,MIG
4,41,2B,8.07054054249714,0.000235523100479577,0.00052342069119858,MIG
4,41,30,5,0.000145915319574556,6.31742641559716e-05,MIG
4,41,31,18.670441076614,0.000544860675258412,0.000103207436490302,MIG
4,41,32,1.03841659542682,3.03041778746455e-05,5.47977045624678e-05,MIG
4,41,33,4.95728184675258,0.00014466867297801,2.65360793892297e-05,MIG
4,41,34,12.4015317732679,0.000361914694382079,9.79219290180602e-05,MIG
4,41,35,7.85184712856595,0.000229140956603053,6.26850907457971e-05,MIG
4,41,36,32.2134123913005,0.000940086072732717,0.00160927546885003,MIG
4,41,37,232.145488050148,0.00677471661532573,0.003160719647922,MIG
4,41,39,2.46597574495553,7.19647277776582e-05,8.72220681476992e-05,MIG
4,41,40,3.96419565352619,0.000115687375128068,9.56603224931273e-05,MIG
4,41,41,32929.4655520268,0.960982697888668,0.958554077724344,ISO
4,41,42,6.86412850369854,0.000200316300843599,8.45015703127401e-05,MIG
4,41,44,13.6399393081703,0.000398055220625844,7.96652049272049e-05,MIG
4,41,45,233.081405443482,0.0068020295524345,0.00291336120807367,MIG
4,41,47,1.00197766097657,2.92407781215925e-05,3.17170937168448e-05,MIG
4,41,49,32.3953220794738,0.000945394754789422,0.000360080783180489,MIG
4,41,50,17.1613949808485,0.000500822086595139,0.00033817657675956,MIG
4,41,51,4.91271220746117,0.000143367994345904,7.99507475633843e-05,MIG
4,41,53,8.19737532808398,0.000239224528133992,0.000266029866149293,MIG
4,41,56,14.3610389817909,0.000419099118490135,0.000187036700429471,MIG
4,41,57,6.28591394893168,0.000183442228535306,5.29883485672974e-05,MIG
4,41,58,5.96021788780277,0.000173937419566546,0.000307238280662878,MIG
4,41,59,21.1337560567153,0.000616747753765267,7.25633955387403e-05,MIG
4,41,60,18.77354700593,0.000547869622183648,0.000187305235557673,MIG
4,41,61,5.04939904683447,0.000147356935115662,0.000200566104114162,MIG
4,41,62,6.03113382637317,0.000176006963934432,4.12809458199809e-05,MIG
4,41,63,9,0.000262647575234202,0.000125635288837778,MIG
4,41,64,4.73677558744072,0.000138233624718874,6.16681977630449e-05,MIG
4,41,66,2.6482666522922,7.72845349775714e-05,5.90645073973723e-05,MIG
4,41,67,1.05068117963981,3.0662096019623e-05,7.72111178971866e-06,MIG
4,41,69,17.3722748745662,0.000506976208011873,7.34625263790415e-05,MIG
4,41,71,2.74537470563088,8.01184455048067e-05,4.93603124425698e-05,MIG
4,41,72,27.558377427414,0.000804237889855471,0.000468953460561249,MIG
4,41,74,5.12237865413191,0.000149486703659909,4.77584631493153e-05,MIG
4,41,75,26.0866352114629,0.000761287942701096,9.25903425071983e-05,MIG
4,41,76,8.97377806659795,0.000261882338875757,6.23696829658316e-05,MIG
4,41,77,17.8806994460722,0.000521813594778043,9.20820920847232e-05,MIG
4,41,78,25.8995909255149,0.000755829417349357,0.00013553675412951,MIG
4,41,80,5.01122458851496,0.000146242887458607,8.48920370412109e-05,MIG
4,41,81,2.04039425640339,5.9544955996238e-05,4.96997666864125e-05,MIG
4,41,83,6.41720191099886,0.000187273613523571,5.8769014551773e-05,MIG
4,41,84,3.9944320669086,0.000116569766312365,6.95213711973706e-05,MIG
4,41,85,8.2533621247329,0.000240858394398988,0.000122564904946397,MIG
4,41,86,11.8767323572023,0.00034659943948053,0.000245560796025936,MIG
4,41,87,12.0394248593708,0.00035134730516979,0.000286868822356653,MIG
4,41,88,4.09882707418378,0.000119616332482074,0.000112200250568303,MIG
4,41,89,3.01733044302588,8.80549471712318e-05,8.85908433286055e-05,MIG
4,41,91,30.1577541804923,0.000880095667779489,0.000169401695152098,MIG
4,41,92,56.1650532460951,0.00163906833866519,0.00027392998324897,MIG
4,41,93,24.0284710049655,0.000701224405115501,0.000135800191010453,MIG
4,41,94,17.8519356283764,0.000520974178447789,9.79814908165949e-05,MIG
4,41,95,16.6286857016084,0.000485275997651009,0.000100565092643083,MIG
4,41,973,3.39782313713532,9.91588897825844e-05,0.000189903526075889,MIG
4,41,974,3.1258998914383,9.12233363234581e-05,4.20994458205065e-05,MIG
4,42,01,59.6107907404016,0.00073567040527132,0.000759635341299156,MIG
4,42,02,5,6.17061438150589e-05,9.78833614884733e-05,MIG
4,42,03,71.0823033940042,0.000877242967187214,0.00227609836134836,MIG
4,42,04,4.39422520058861,5.42301384366553e-05,0.000249841118324674,MIG
4,42,06,25.5357354847747,0.000315142353249362,0.000212507631628774,MIG
4,42,07,50.477577986071,0.00062295533732887,0.00147080258920086,MIG
4,42,08,3.16497007769299,3.90596197568963e-05,0.000121054301563667,MIG
4,42,10,8.50446430318887,0.000104955539472521,0.000281585853641832,MIG
4,42,11,17.5635043505568,0.000216755225070374,0.000513110816842544,MIG
4,42,12,7.45949002560442,9.20592728613887e-05,0.000276528617122808,MIG
4,42,13,46.0114694007203,0.000567838069596606,0.000198196154630435,MIG
4,42,15,19.8060701843812,0.000244431243041716,0.00150066514366041,MIG
4,42,16,1.9677115248028,2.42839780672061e-05,5.59977197271814e-05,MIG
4,42,17,10.4205670826167,0.000128602602206883,0.000168465153369965,MIG
4,42,19,4.86469482929825,6.00363117506102e-05,0.000196448988060886,MIG
4,42,21,16.7614982462358,0.000206857484267616,0.000258259799119416,MIG
4,42,22,3.07611910686122,3.79630896000458e-05,5.32092341712351e-05,MIG
4,42,24,13.1553253170495,0.000162352879189549,0.000353274140299915,MIG
4,42,25,16.694620388384,0.000206032129324688,0.000269895665434997,MIG
4,42,26,46.1536381208491,0.00056959260629466,0.000820278893163294,MIG
4,42,27,4.9284534947716,6.08231720268412e-05,7.27294301002867e-05,MIG
4,42,28,8.7088367178856,0.000107477746195143,0.000173182562409195,MIG
4,42,30,4.95656850123814,6.11701457533183e-05,6.26255135608773e-05,MIG
4,42,31,11.3393398469116,0.000139941387072271,6.26821933284675e-05,MIG
4,42,33,15.3115814236514,0.000188963729072763,8.19621221453916e-05,MIG
4,42,34,54.4695828006639,0.000672221581968805,0.000430089340427057,MIG
4,42,35,9.16085261941032,0.000113056177840378,7.31355142750326e-05,MIG
4,42,36,10.0261986214344,0.000123735610810516,0.000500875700199021,MIG
4,42,37,10.7187403299475,0.000132282426463203,0.000145938365834276,MIG
4,42,38,148.120651429026,0.00182799084381194,0.000935809728541347,MIG
4,42,39,20.6665811350498,0.000255051005536993,0.000730981215783928,MIG
4,42,41,4.95656850123814,6.11701457533183e-05,0.000144282297593786,MIG
4,42,42,78660.0983530854,0.970762268296432,0.968353350058759,ISO
4,42,43,177.706730931901,0.00219311941915757,0.0075301263777344,MIG
4,42,44,15.3233485495766,0.000189108949865689,8.94972972234405e-05,MIG
4,42,45,12.0658961767382,0.000148907984947876,0.000150815607942082,MIG
4,42,47,0.90102954867749,1.11198117824622e-05,2.85216325174325e-05,MIG
4,42,48,7.26438945356366,8.96514920700392e-05,0.000932533069158745,MIG
4,42,49,19.9149028410714,0.000245774371754815,0.000221358311992828,MIG
4,42,51,15.5812011261309,0.000192291167500078,0.000253572492212684,MIG
4,42,54,5.03322453769576,6.21161754353075e-05,5.77671651143323e-05,MIG
4,42,55,1.01474414056226,1.25231895746046e-05,5.6319389748709e-05,MIG
4,42,56,10.0100463310742,0.000123536271700134,0.000130369817899957,MIG
4,42,58,6.2214527099174,7.67803711313502e-05,0.000320704455743494,MIG
4,42,59,29.2938853331706,0.000361522540254094,0.000100581448115179,MIG
4,42,60,15.1405911107268,0.000186853498504702,0.000151058933273574,MIG
4,42,61,3.51770017853345,4.34127426229687e-05,0.000139725819588858,MIG
4,42,62,11.1203222501648,0.000137238440807693,7.61146135246406e-05,MIG
4,42,63,98.3968319365514,0.0012143378124846,0.00137356826678566,MIG
4,42,64,0.97066071585334,1.19791459456148e-05,1.26370557103813e-05,MIG
4,42,65,1.06335935167227,1.31231610162754e-05,4.48084579765941e-05,MIG
4,42,66,9.81485348749409,0.000121127352164608,0.000218901478789703,MIG
4,42,67,19.8285954843728,0.000244709232921867,0.000145713852436604,MIG
4,42,68,8.41589201383801,0.000103862448587579,9.49944758219688e-05,MIG
4,42,69,765.150413043756,0.00944289628548595,0.00323560862397217,MIG
4,42,71,75.0101353065338,0.0009257172393624,0.00134864057263146,MIG
4,42,73,27.715222273773,0.000342039898298352,0.000490141485971689,MIG
4,42,74,51.6753584250059,0.000637737419733626,0.000481794858932885,MIG
4,42,75,20.8600927670292,0.000257439176855555,7.4039565408668e-05,MIG
4,42,76,11.1617047696133,0.000137749151946997,7.7576242990697e-05,MIG
4,42,77,24.9726149027814,0.000308192753325822,0.000128604064511547,MIG
4,42,78,29.8801710787555,0.00036875802676085,0.000156367774784399,MIG
4,42,79,8.21329529189526,0.000101362156095447,0.00021920668668206,MIG
4,42,80,5.27709856216758,6.51258805606706e-05,8.93960425634021e-05,MIG
4,42,81,5.25267084063608,6.48244124610912e-05,0.000127944153165918,MIG
4,42,82,0.96009727706449,1.18487801309976e-05,3.80909998463575e-05,MIG
4,42,83,12.2816491042883,0.00015157064118306,0.000112475877327871,MIG
4,42,84,12.6896536977983,0.000156605919207927,0.000220857961861267,MIG
4,42,86,1.07526790528986,1.32701272007066e-05,2.22320108614721e-05,MIG
4,42,88,6.24156615628638,7.70285957742023e-05,0.000170855045601899,MIG
4,42,89,7.66456241833208,9.4590118173019e-05,0.000225036687630355,MIG
4,42,91,19.7227011642125,0.000243402366892065,0.00011078606816011,MIG
4,42,92,8.06033175994809,9.94743981552887e-05,3.93121063076217e-05,MIG
4,42,93,19.6519770799715,0.000242529544789393,0.000111065836883324,MIG
4,42,94,13.1786337140269,0.000162640533448745,7.23317742740277e-05,MIG
4,42,95,13.2441175228118,0.000163448684113233,8.00962823856023e-05,MIG
4,42,972,5.02381830688663,6.20000909890944e-05,0.000131578418106646,MIG
4,42,974,20.4787188659741,0.000252732554298391,0.00027580624630137,MIG
4,43,01,23.7256971835887,0.000997946550826715,0.000302342543250324,MIG
4,43,02,4.89763779527559,0.000206003672186064,9.58794501509139e-05,MIG
4,43,03,11.0495695695768,0.000464765260837368,0.000353813902899494,MIG
4,43,07,54.9964542998613,0.00231325222822995,0.00160247243644344,MIG
4,43,11,4.99104905119943,0.000209932721770413,0.000145811519412466,MIG
4,43,12,4.8641635602574,0.000204595684167019,0.000180318013451348,MIG
4,43,13,9.99247554552295,0.000420301937924615,4.30429685066807e-05,MIG
4,43,15,26.6522829069291,0.00112104414014967,0.0020193885806254,MIG
4,43,17,5,0.000210309215173875,8.08330065121857e-05,MIG
4,43,21,4.2058285612335,0.000176904900773777,6.48030637475262e-05,MIG
4,43,23,10.2556363441858,0.000431370966130879,0.00102597246035663,MIG
4,43,26,14.9232574878305,0.000627699714020659,0.000265227913397767,MIG
4,43,28,7.90681721109257,0.000332575304437634,0.000157233728163248,MIG
4,43,29,5.06101924059682,0.00021287579689396,5.05312158132491e-05,MIG
4,43,30,7.09353038700024,0.000298366961700411,8.96257124933529e-05,MIG
4,43,33,9.25364813662893,0.000389225495421925,4.95343111778972e-05,MIG
4,43,34,16.0916199594651,0.000676843192910276,0.000127058696962975,MIG
4,43,35,4.03324099722992,0.000169645549746905,3.21993123110131e-05,MIG
4,43,38,17.8059680454991,0.000748951833012002,0.000112496116931127,MIG
4,43,39,4.18734795492929,0.000176127572412222,0.000148107356461269,MIG
4,43,41,1.02023076918518,4.29127864727149e-05,2.96982154926625e-05,MIG
4,43,42,274.466731117849,0.0115445765625468,0.00337885133787429,MIG
4,43,43,22853.4086435433,0.96125648717429,0.96838794088129,ISO
4,43,45,3.9827422334719,0.000167521478672265,4.97816061417532e-05,MIG
4,43,48,23.6751682534436,0.000995821210898236,0.00303919241325957,MIG
4,43,58,12.2093736035471,0.000513548756065323,0.000629370775454554,MIG
4,43,59,2.8911097132138,0.000121605402953512,9.92671331602533e-06,MIG
4,43,60,4.91189253500986,0.000206603252811268,4.9006359214558e-05,MIG
4,43,63,137.462215752888,0.00578191414221036,0.00191890057559945,MIG
4,43,67,14.1729644071196,0.000596141004229717,0.000104152472414694,MIG
4,43,69,59.6204353892971,0.00250774539500956,0.000252118265405097,MIG
4,43,70,13.490083626851,0.000567417780038597,0.000542348634896817,MIG
4,43,71,6.34905451394263,0.000267052934384685,0.000114152473933827,MIG
4,43,72,9.07346792812763,0.00038164678377397,0.000154400751473641,MIG
4,43,73,9.16402823326622,0.000385455917113891,0.000162065105282958,MIG
4,43,74,17.6095948416747,0.000740692014136508,0.000164182939822714,MIG
4,43,75,10.836762950439,0.00045581422222643,3.84633581570367e-05,MIG
4,43,77,8.99205561072493,0.00037822243165828,4.63073212138584e-05,MIG
4,43,78,19.2140674585409,0.000808179089500727,0.000100550327008854,MIG
4,43,79,4.99104905119943,0.000209932721770413,0.000133207353041437,MIG
4,43,83,4.94285934725221,0.000207905774007093,4.52669211495664e-05,MIG
4,43,85,8.99237973227662,0.000378236064808112,0.000133539538247761,MIG
4,43,86,2.55675558326194,0.000107541852021449,5.28629354764254e-05,MIG
4,43,87,5,0.000210309215173875,0.000119137261832475,MIG
4,43,89,2.98050186724234,0.000125365401704801,8.75095316695539e-05,MIG
4,43,92,2.69597161069946,0.00011339753471545,1.31488784480045e-05,MIG
4,43,93,5.06101924059682,0.00021287579689396,2.86030425922065e-05,MIG
4,43,94,7.75854260393334,0.000326338601185259,4.25832574529955e-05,MIG
4,44,01,4.3407584531776,2.50751850951118e-05,5.53153797847867e-05,MIG
4,44,02,10.6311028083887,6.14125097171361e-05,0.000208121615842927,MIG
4,44,03,16.8053092467544,9.7078942421798e-05,0.000538116169737357,MIG
4,44,05,19.1430342094546,0.000110583238220211,0.00113432999250322,MIG
4,44,06,35.5260151706462,0.000205222524059957,0.000295646442203445,MIG
4,44,08,9.78206764832882,5.65079028332458e-05,0.000374146149236312,MIG
4,44,09,6.73423875257544,3.89015617931678e-05,0.000432399599460948,MIG
4,44,10,9.25846087672362,5.34831925535381e-05,0.000306550949764605,MIG
4,44,11,9.44691205877243,5.45718152728713e-05,0.000275987790725985,MIG
4,44,12,9.17922225469892,5.30254561612963e-05,0.00034028031777536,MIG
4,44,13,108.69416908844,0.000627891747041771,0.000468204267863306,MIG
4,44,14,99.6898983890044,0.000575876930536705,0.00130693720201522,MIG
4,44,15,0.89827211631783,5.18903316676346e-06,6.80602280983156e-05,MIG
4,44,16,21.7409909530101,0.000125590810495065,0.000618711585835662,MIG
4,44,17,130.032634805607,0.000751157296893311,0.00210218576320766,MIG
4,44,18,26.3689773761855,0.00015232522049059,0.000859206889497335,MIG
4,44,19,2.1333149852118,1.23234841784856e-05,8.61487893415172e-05,MIG
4,44,21,23.8608504225566,0.000137836566426403,0.000367646038941168,MIG
4,44,22,127.090774606485,0.000734163103410157,0.00219835531464198,MIG
4,44,24,17.4382900558013,0.000100735471832432,0.000468289212109384,MIG
4,44,25,11.3073804790189,6.53191513673595e-05,0.000182802178648813,MIG
4,44,26,9.67387980286823,5.58829359572429e-05,0.000171931829003679,MIG
4,44,27,27.0012404338952,0.000155977603679353,0.000398458630246043,MIG
4,44,28,25.9769023939675,0.000150060327648399,0.000516572610760014,MIG
4,44,29,207.814109465988,0.00120047621088449,0.00207489818063321,MIG
4,44,2A,12.5996645585241,7.27842667011411e-05,0.000822704344030075,MIG
4,44,30,22.0777818943941,0.000127536344964364,0.000278949525074875,MIG
4,44,31,101.914530788897,0.000588727926462327,0.000563368450733011,MIG
4,44,32,1.92733365076447,1.11335953276964e-05,0.000101706252050492,MIG
4,44,33,158.907810638654,0.000917960031133805,0.000850625485706114,MIG
4,44,34,42.6245951183791,0.000246228769402071,0.000336561858157111,MIG
4,44,35,601.862859292016,0.00347677088264903,0.00480496211063338,MIG
4,44,36,9.81851571783515,5.67184517728123e-05,0.000490500549687114,MIG
4,44,37,155.764917885269,0.000899804536333688,0.00212077882948375,MIG
4,44,38,60.420076046667,0.000349027619636803,0.000381727290679461,MIG
4,44,39,11.1443003938196,6.437708942915e-05,0.00039417619187722,MIG
4,44,40,14.3570952629917,8.29363865856509e-05,0.000346452214511834,MIG
4,44,41,19.0516793569677,0.000110055510206741,0.000554581273305666,MIG
4,44,42,27.1998853733332,0.000157125112502602,0.000334847027577461,MIG
4,44,43,5.42706191281907,3.13504157060273e-05,0.0002299657522763,MIG
4,44,44,165847.911709815,0.958050794260867,0.96864858227025,ISO
4,44,45,98.0641528944019,0.000566485514351163,0.00122573612597523,MIG
4,44,46,10,5.7766828920775e-05,0.000607435204556731,MIG
4,44,47,16.6451719191789,9.61538798612094e-05,0.00052689445908309,MIG
4,44,49,723.654293862649,0.00418032137913478,0.00804356889080259,MIG
4,44,50,68.6283949420208,0.000396444474972309,0.0013523676656761,MIG
4,44,51,33.6599649924179,0.000194442943919628,0.000547790965653146,MIG
4,44,52,3.5879567031871,2.07264881048157e-05,0.000215743833332336,MIG
4,44,53,130.548116905799,0.000754135073522659,0.00423668511889517,MIG
4,44,54,18.1299256407084,0.000104730831283317,0.000208080207857533,MIG
4,44,56,422.165561612492,0.00243871657739117,0.00549824102413991,MIG
4,44,57,19.246795626568,0.000111182635023307,0.000162244651096035,MIG
4,44,58,9.73021061659411,5.620834120519e-05,0.000501574478753181,MIG
4,44,59,127.59464338478,0.000737073793561585,0.000438100096911655,MIG
4,44,60,37.3223324026986,0.000215599279083099,0.000372368005898997,MIG
4,44,61,37.2639595153838,0.000215262077423586,0.0014801537994019,MIG
4,44,62,30.6674257979141,0.000177155993950867,0.000209907519754586,MIG
4,44,63,13.3124823833178,7.69019892347948e-05,0.000185835285486218,MIG
4,44,64,32.1735294427418,0.000185856277109638,0.000418867970370145,MIG
4,44,65,13.0019517812167,7.51081524181711e-05,0.000547883844803868,MIG
4,44,66,19.0730243971123,0.000110178813734975,0.000425387220587636,MIG
4,44,67,43.721046841428,0.000252562623312596,0.00032129165037668,MIG
4,44,68,9.83240912550221,5.67987095831953e-05,0.000110983428661921,MIG
4,44,69,90.1967080991571,0.000521037780598109,0.000381416832042988,MIG
4,44,71,12.7819061175444,7.38370183973596e-05,0.000229811572999323,MIG
4,44,72,188.371829297885,0.00108816432365444,0.00320547250846566,MIG
4,44,73,35.5085773206008,0.000205121791129926,0.000627966345740967,MIG
4,44,74,41.9115379396441,0.000242109664196599,0.000390761943888515,MIG
4,44,75,550.019815728378,0.00317729005982174,0.00195220743155326,MIG
4,44,76,67.8953045461726,0.000392209644224267,0.000471886934130382,MIG
4,44,77,102.647551966606,0.000592962357359126,0.000528614742447151,MIG
4,44,78,217.791374849033,0.00125811170913244,0.00113973753907291,MIG
4,44,79,81.2353387918469,0.000469270791830981,0.00216811021949099,MIG
4,44,80,17.032927076092,9.83938184424643e-05,0.000288544217231411,MIG
4,44,81,12.9450563724489,7.47794856837041e-05,0.0003153146895185,MIG
4,44,82,7.27891945477036,4.2048009487182e-05,0.000288784612202043,MIG
4,44,83,31.2334730915634,0.000180425869668197,0.000286037506701233,MIG
4,44,84,6.83977800796132,3.9511228604198e-05,0.000119043392861379,MIG
4,44,85,646.082699475864,0.00373221487692947,0.00959452202048305,MIG
4,44,86,97.5149467203082,0.000563312924441053,0.00201619832971519,MIG
4,44,87,43.5391179967652,0.000251511678068057,0.00103742626014713,MIG
4,44,88,11.5974809737697,6.69949699323699e-05,0.000317466496553092,MIG
4,44,89,10.6943895949371,6.17780974142848e-05,0.000313994443429283,MIG
4,44,90,11.4534128914808,6.6162734306117e-05,0.000707444140427182,MIG
4,44,91,145.626297728858,0.000841236942726878,0.000818009907049053,MIG
4,44,92,275.284746552744,0.00159023268586112,0.00134262751753259,MIG
4,44,93,125.642795755192,0.000725798588751803,0.00071008744830732,MIG
4,44,94,127.258688265678,0.000735133087372565,0.000698467452224926,MIG
4,44,95,63.4773064779892,0.00036668827036656,0.000383890905224995,MIG
4,44,971,25.9023906269726,0.000149629896798741,0.000685386256146524,MIG
4,44,972,41.6539189106963,0.000240621480759403,0.00109095441423487,MIG
4,44,973,3.81873645180432,2.20596295304907e-05,0.000213428271008707,MIG
4,44,974,34.8882722758722,0.000201538485590173,0.000469873309913755,MIG
4,45,01,3.22715248432533,4.02874931467766e-05,4.11244180526094e-05,MIG
4,45,02,13.1774680042209,0.000164506373495055,0.000257970972831988,MIG
4,45,03,13.6592668750287,0.000170521109024309,0.000437377989555909,MIG
4,45,04,4.32353645095663,5.39746559804003e-05,0.000245821989705899,MIG
4,45,05,2.88835196066278,3.60579366441086e-05,0.000171150728878033,MIG
4,45,06,3.55883671755793,4.44282104937741e-05,2.96165333735022e-05,MIG
4,45,07,13.3896158838451,0.000167154809318269,0.000390143158528695,MIG
4,45,08,8.07381396876445,0.000100792796905272,0.000308808578580995,MIG
4,45,10,31.7426272924772,0.000396272220081881,0.00105100973845409,MIG
4,45,11,4.87677974637492,6.08812975416292e-05,0.000142473186972182,MIG
4,45,12,1.08409692225518,1.35337724318682e-05,4.01882463424873e-05,MIG
4,45,13,59.405314901958,0.000741610825214873,0.000255890653602856,MIG
4,45,14,13.946515050969,0.00017410709046641,0.000182839180831054,MIG
4,45,16,14.0437365158203,0.000175320794844478,0.000399660830067102,MIG
